Net_Activity,Energy
16.71164026251016,55.7437249112233
16.416894512425685,54.499579908717536
24.010359639921482,76.86129946752922
21.430174703731456,68.78585330867429
17.583705385430864,57.57887838033227
26.338654841206214,81.57992407698244
25.7224585239895,82.77944628348602
23.808589642331818,75.23360113785326
21.41783496636559,65.25199223833641
11.106808656804795,40.84710570374034
20.075348637337743,66.5054050513175
19.1048951812182,62.90211566903043
17.501522991811786,56.96758572908706
27.302132754805257,85.57064493285662
12.820150310487257,44.30066319938001
20.14069578331084,68.26575574959426
20.713720915310304,68.86545876080902
26.423714657051924,87.27423618973299
14.165921098726768,52.324163743293454
10.77252568937363,39.27622980983848
16.022870946624796,53.98461111248393
19.93002556747207,62.38429705003339
13.533310440290535,46.85424961514801
22.48671807183611,70.2616964430227
28.39680535969205,89.09152990512136
18.57040506110673,61.440068245481086
16.71351829134002,53.061399948129775
16.757866786594246,54.48627845954807
24.47641467384672,76.60157282204658
26.463009115934184,87.28215415778345
18.426987275868427,58.204278531041666
15.259372596755853,49.216674253460305
15.924997440036337,54.441798035280684
12.92867242415845,44.47437062185539
26.031916835040263,82.1860606601535
19.898500971428,67.07845108621423
23.82267715948629,77.22414613322583
18.183203607705167,60.936289398218314
22.528487600020505,71.17841076469955
23.037479689105545,75.58951388569695
25.17122460321648,81.34267230458667
20.403662170815018,64.2134830240446
24.552664640403908,77.88079373529635
25.091964743590623,78.77543875640758
22.43385936247027,72.37350299824037
26.188583062219813,84.15264993481526
13.178273556763125,40.68469815865334
12.875512607410982,45.31193041532764
20.8788280222077,65.60441039196591
12.757862229824628,44.50198090625549
19.702293870549177,63.10729836682237
13.819566997201225,49.781025358106554
12.077375848408058,44.09729080022865
27.12880180509147,85.50241614543899
22.124535239997613,75.29191024457603
25.941786362775193,84.86461299494093
13.678599427812873,47.01098488870663
11.30168921156657,40.954240956305945
22.309711729906464,72.59548688518888
13.690880294769743,45.89178437077316
12.126775044322258,39.952806958773444
29.57101029985205,92.75242848154367
25.29432385718058,83.10615002432024
11.445582145879087,36.96105756335561
10.833141974067551,40.42294105837109
11.900273882673368,42.3252303887307
10.27177008800023,36.19237901780129
18.122939058033847,59.337319985622614
13.852736161208012,49.87449008189192
15.301364380575125,54.015980270216744
23.85510583250283,77.32495187675686
24.15551461120879,79.80586202127992
19.34857447348268,61.07682442891074
10.189502509302944,33.55111637207036
29.860403762234174,96.27006710335212
12.702293664422706,40.27481430411875
19.268849844419087,60.660751660811954
23.88421690083124,78.90103044002801
26.931086319461755,84.7077359340637
21.364990751095977,66.57872723112114
29.269790356193674,89.08851299500381
13.221672651560933,42.15946780878169
22.929048096323683,75.09877461903802
16.703724180823727,55.48030440155226
21.197380323595326,67.40566950648001
18.948613582098684,61.8154889038821
14.562450577568546,48.413979938324395
18.058405894695298,60.541731728069884
21.50548687806954,72.80397310977096
13.840758952283142,44.79552358017256
25.24530164176653,77.78923552978142
24.882606598610728,79.93617528606947
22.372824573069565,71.43214073029661
17.770250462981647,58.074020318577745
12.763638392117166,43.82561183319228
13.292824948103949,45.45769312684924
14.07301014636908,46.19080719736873
23.065108251138966,67.7573895057644
19.767769879675374,64.54084418057562
20.625604097814527,67.12076271392273
10.163260753303792,38.84684968271693
24.78656038547098,80.35788435379672
21.0796849605901,67.4976925755661
22.430618743219686,71.15438301255953
21.307095213547598,69.32446782120621
25.98622139070333,81.94898093206727
10.034828973528263,36.49906568354503
27.27557073089332,86.13662310916332
24.419559142243678,76.73170542174174
14.015260667431038,50.94911827775434
18.608044176808136,61.25109274850122
22.01912270387493,71.54561476199605
17.001328115322814,55.860462886541114
25.308731543710024,84.2695420982831
26.49097296716867,84.96093900349503
18.143969314631526,59.84837767712247
18.56836461464149,60.812809107664016
29.068760828415872,89.28389154427863
26.80887391373418,85.80836747928608
27.47316078143434,85.20290926602792
19.80944579483797,61.52105765564135
14.716221263929317,47.76115478243387
26.754322275957243,85.3113327687111
27.5356452760825,89.51561877299001
19.487159108768953,62.92862769998383
21.507741369791383,70.83439420981486
12.370413056943718,42.13446182432311
18.930527585842164,64.45287526273572
16.89705918838203,55.94722882070053
17.278615226889663,58.265919712434375
17.96513295235807,59.613335144096105
29.17298924955189,95.93148253160753
22.446698099394126,69.95124946785985
14.009979908391665,47.7080599514738
18.356182363268758,61.08695332831742
21.846885569759085,69.11774406110818
12.727955393561993,44.95673967056466
23.390177952216916,71.09992684162323
23.798266979638818,79.52153121426426
12.461525481474439,43.28645107818398
22.998103184688585,74.27066718062942
21.48630009963125,72.11454214288987
23.929819717093824,73.8314418361698
29.61379877987688,92.74316917105122
28.79184004418765,89.76160085353119
17.04343637739093,54.899981183151745
19.9105475771215,65.29294883675615
26.19531994548165,85.90555621865522
26.958496268534024,86.62178569565633
12.31522850247271,40.2438361731453
28.82899084213573,92.29650880249407
29.103405632582763,90.63071659329756
29.088875665982577,91.22211591280569
14.552625480438904,50.10242634664683
20.123085386659877,68.00175718623129
29.814833350644655,92.90236105891645
13.978934696470953,43.77675192864058
27.5216295287755,88.94259910115981
17.775123598793858,54.799472873667355
25.669504493364844,83.72866130622239
18.46692577185538,58.97978018085407
23.1237774430847,77.62267165628539
18.73171931348369,61.60657397389019
25.70188538601121,83.93015173261928
19.491125188907613,63.22563290166821
21.835155894081154,70.69693629114634
28.748284936859974,92.22683703495208
19.806194053032925,63.51925738822589
13.73896984767079,46.19569063465212
15.849764030226659,54.241616949199575
21.09269161793209,68.23959151999408
15.245313395330882,50.81942956202837
19.123940234034563,62.397138105391065
20.379761026956242,64.6170022442851
21.212242856009865,69.88177176816967
13.028416061391457,47.041122122682125
23.003874286436385,74.609629634258
21.264921429678253,69.75140934893412
23.374777780774014,75.89973094210842
11.422810907215652,40.71004789425337
27.84437400671894,92.84504311410112
11.888880763789535,40.306428572319696
16.58103701765487,55.53739389483703
28.658144435533636,92.33549526388084
16.020335227465694,54.9473138202332
29.753440554524197,97.51324098745219
17.677291284442354,57.55711875460653
17.100320725970427,56.43002542507281
18.54575545395015,57.52375585640959
26.94452389194929,86.50511831614989
17.08717144759686,53.39007010441944
10.10274697599698,36.739996486043474
26.98445189481671,86.5696677107712
14.491431902321256,50.005028995836454
21.93722275372587,71.14892594996462
16.61007554157509,55.22269232911759
16.25136987491382,53.53136846504962
23.55692571066803,77.70062938527818
11.321112693732314,38.91304124896852
27.249948302763883,86.503234914341
28.862681112669954,91.20298122123666
12.567219071464015,42.429281101468476
25.497741808696556,81.84365440166367
14.20935469014832,45.56145184996584
16.623130609587868,58.30761617489356
16.64072704212586,57.51319754969112
19.925981710995888,64.40502930426653
22.32082957188682,71.79468585108556
10.398822791410192,36.953661393958406
26.948128899786983,86.22100465301449
28.048978082003384,90.35346669016886
23.86381047397449,76.0816027879046
27.7355376519248,86.35612837696307
18.73379970685229,59.56776459005453
11.329018955665775,40.63471018188253
12.245314106081047,40.91834770856899
28.818095516346812,90.74512818223546
25.417912544313026,82.09492614185794
18.39040610192392,59.83444432156003
16.844938818749046,55.68821473142054
17.790720062707702,56.70315853281594
24.54340622846673,79.09600013626853
11.585628906684168,40.84145749085124
22.919737619643996,74.6287716161702
26.90013276827572,85.07824236774574
17.663317033921718,55.268242774802616
17.8591917414239,61.3511794330186
20.970097074236634,67.42554113647579
22.106157947141796,66.15318505568004
22.362257508408668,71.38032100928075
10.526432201097748,33.72660619517113
14.166560042496092,48.13598398320048
28.769617008958463,89.76389583475758
10.61065523112952,34.336486103452295
11.128607459388961,36.90010921776709
27.07724111025862,87.46544746657669
11.644211157800834,37.53725012274036
16.84689479124311,51.77517632901844
21.68193414848254,69.17112199354617
13.095427657296721,46.08423064440334
19.151330191186787,62.433668792486884
26.152995666186634,83.8472069662719
13.84724158042351,46.01455494008814
13.576318447884095,44.15059437666544
10.786867763611854,34.14133476838558
11.240659832854012,38.80077515518126
12.679276045299696,43.576008087601615
23.44025191023615,73.45299067002273
25.388069196348056,80.21638132104151
24.6754736646935,81.10082034835052
17.353714440545083,57.92008944190035
21.67714884327583,68.33220774867767
19.775085906057395,64.26342774810949
14.437675366603205,47.595322660599315
13.203177610392629,48.11939242811172
16.200915426580757,57.63605215811477
15.661351264345933,49.5845120652952
29.107307367749932,93.09667758431976
27.153700301384283,88.53495145960694
28.31663002198812,89.77841117854902
21.99750345598069,74.49779882276047
28.99324608795499,93.75287898265341
12.474574370065856,40.55595929168663
13.73037981666954,50.129766315966876
21.979219041458997,72.34005377553949
22.991360263956196,78.04131431409395
15.218961001271321,51.92372602206844
29.086524184432392,91.87772553024058
13.320844502826606,46.68351447364937
23.876861877776086,76.30476958965842
14.970274125842089,46.61473555262653
22.169714758973264,75.53065743181112
28.243304728285594,89.29344010033026
12.321352779185128,44.09732285574875
23.83706399928812,77.06635873029036
28.87168249123613,92.50265078539655
22.81536150913497,71.10618647207119
25.435939269293215,82.75965482794341
24.393089951622393,80.0540322712095
25.629839328872514,83.69640492413981
28.71969353396016,90.97509577203562
10.970527451142617,37.216311729856486
16.029809706418675,50.99623179954275
12.198335922585201,37.82845120282544
24.061945539058176,77.27496363468005
25.38981766734206,83.89889360933499
14.220586426351323,50.57336570638397
10.4424294671235,33.43314554413088
21.94674261947473,71.49702747847145
11.142640383579671,39.84962844609436
11.456025090344609,39.31623767794302
29.679626045406096,95.72449124127941
10.120928692965181,36.03426235597289
15.508982878934551,55.65360811634422
17.039222970330265,55.46773342527887
18.296578420099216,59.61417683168291
18.948240741043364,59.85437740805889
27.920136699780087,90.355120169818
25.13484184433083,78.06478251154199
20.76678717463696,69.69825525734814
14.541009406078922,47.24522901903063
19.83416320200859,64.74079183677192
26.280074999810097,85.32905438495106
18.385590099496056,63.34496680288228
14.55156551439671,50.949939826706135
12.53439822198221,45.85876346248392
25.423699900923232,82.50795313509012
13.714059720331313,43.81503220791056
15.386289136639915,50.3852795673675
24.28181222220703,74.75659013595363
28.983964479232252,92.64348200139929
21.22786448077595,68.44955380774324
22.459437949470153,69.35819362926173
15.071788365005235,51.383027931259406
27.500660444998008,87.15434455519436
26.77552484632403,86.05201761272764
21.33890804315329,74.84557040362404
16.223043482236704,55.47646614184625
20.494335586730415,64.4583789194864
28.330000745644732,91.94075113984047
22.81203825822609,73.69999178364793
23.00132600855458,74.35452656341393
18.730921323412755,61.15155481304556
16.81479499141942,54.848328903667245
27.794082086244273,90.1195074636236
19.29737722861382,61.060754336477764
10.625857485807533,38.75584708553531
22.224590157515472,72.55560370882066
19.561301554995442,67.78083680355866
17.932707211376425,60.0359526327297
28.12704336527863,91.88938018288603
25.611781872615172,82.54382759433575
11.52843840843575,38.46888227824195
28.211104339075995,92.24070215250659
22.485742011764458,71.89567899985528
17.919289312741803,58.57355693149286
19.947842230387504,65.15379031948837
29.076077535039246,95.04843998893251
19.27637695905967,62.335751766044915
14.036463702084909,44.09199305104709
23.75570311872501,75.48438346692444
23.158473193915974,73.79446136497255
28.010059871383227,89.87883634587007
13.847844218809193,47.03281457902907
19.54087020456384,62.93899883901005
29.33115776389664,92.85798707915089
24.395284520278636,79.8653795646487
20.0418287926326,65.98742014176615
14.625208945831407,48.248656397122126
15.39843411412194,52.00101193312997
15.463783583172741,46.18171291364153
17.422121856258272,54.37636972685156
22.693658623450666,75.3081711985407
23.288917194801506,74.67545513442397
26.138761333268345,81.59924179342897
13.300110475890571,42.723105431839784
16.83958843695695,54.882225910062346
24.132659884182267,82.27774909484936
11.032142068805022,39.13909361633831
15.563778982065493,53.81341833969726
29.54800158367446,94.4838979073809
17.399929721492676,55.257030776832444
10.157583571176234,34.08086304162005
13.052893628495221,44.21478747917246
10.549721220284628,36.10914540441402
18.676296992394622,59.85855564475462
15.426059480806344,52.842766718370505
29.161494985608854,91.53272448021076
23.81981985910099,77.62837539264639
17.44784663404596,54.81338676295481
25.377595747707655,83.92830179995248
11.924411276521564,37.875055850020615
12.210304358610937,38.85803987685082
21.445234373810408,65.68393693289121
20.054706639236148,65.43694779924184
17.153577050631284,57.528450007236636
15.88691986324262,52.172976486661064
23.95021587501699,75.42674803965869
20.63433917952667,68.03199872333009
26.061137784444007,82.55220917490064
25.381571646934574,84.21402944788979
11.839430495822231,38.17622078958021
19.11731148893624,58.65560168649225
10.916225604231087,37.8169057283467
26.831062325333875,84.27299138449082
17.29168682246285,58.467880053349745
26.47778030687502,87.48006819597363
17.34428777317389,57.08419859080663
16.662401508153557,54.622811494938695
13.315928915302596,44.18059795621669
10.507156835561451,36.48723390257077
22.087466637110765,73.10905646867211
24.453895893733055,80.59335929968442
26.585020066558283,85.6456122830324
18.01860758796613,59.59551856137923
19.010400696764606,62.2713499627547
22.883869555749484,72.70811923606229
28.930649387666477,89.09772463559055
20.77793065144129,66.24095999130094
18.321652195815865,57.969776233834864
16.819937035162596,57.1561824905399
20.516174029218558,67.27520137979283
22.02818505401058,71.8321070324796
25.598878364269986,77.00015194703666
19.728388758623538,64.90082250698254
23.91497034161589,75.36836555966525
29.462045788471816,96.41823324703284
15.577681833468436,52.89102274522526
25.26800909872947,80.96698637954827
12.15346305826391,43.24363771463997
29.098362675799102,93.78697053583599
23.67313253487278,78.5327407447817
27.50741022167005,85.24852077614626
15.320341323843213,50.200195258986724
10.059573749031925,38.10300260577213
15.65139445829523,52.37745755519385
16.239656673534604,53.528085734336415
20.50199166596102,65.9627311957863
28.182495377284788,90.78001069924306
21.659206444805363,70.66363573362167
26.885883387412036,81.2863015825968
10.853246940109484,37.842837237750985
25.35221310203365,82.03912345317859
13.975062931240211,46.64424754670938
19.102010652535192,62.777129864306175
25.866374485073983,78.7569954372422
20.05090271520165,64.48545793016149
11.854427238573397,42.2709426140127
28.898756135125833,93.54858840402939
10.243315354477778,37.24893361798661
26.53760286361061,82.00387918838635
24.73213764315466,76.30967010965142
13.6700465736102,45.97205912521226
16.903573626231143,53.424707219283505
21.55776121594335,69.24931741240648
18.75799085475773,62.54451517422972
11.163305749509256,37.083122472437
22.76232152693578,71.04061178932984
26.041839015153855,85.02215180682805
29.417386532490884,91.60884406559953
17.987455423959624,61.132254735225004
25.3973370085949,83.50601735656154
28.644255166953457,95.28089774096613
23.94630804122972,76.38993464809965
28.33906729909915,91.8354555158904
19.31345431387878,64.64846834843456
29.889430776772933,96.35796258595315
12.561936758191104,44.49441112462251
26.24099332789457,85.41242343575388
27.79981390504489,87.38762297230056
24.19982299014861,76.53276677266412
22.447873928011056,73.85164660847285
20.036630653720984,64.62979727481758
11.79225968644352,40.87988349171459
10.206080745959433,36.10309181110896
15.372015884725625,50.89260405652408
26.021369662895367,81.1452687543456
11.313406784907174,37.687492276657096
20.988870969808794,65.94987899231525
21.411975863345848,66.37833708466967
12.32453974655781,42.644757967992376
18.655019832409476,58.39265224959961
19.153436918201805,67.23214181371817
17.31190564933441,54.28943801829762
26.84661513038997,86.15108582227992
16.642320568968014,55.45651743146267
15.194366075406478,49.885251653784614
17.730070454924185,53.10392983051559
20.85869500540521,65.7824442678856
24.342379577324206,76.97495840430277
16.929100951600915,59.444868954223175
17.63045503440599,55.98746029305228
22.717694022313104,76.16955870035177
24.228705726071077,81.65169901358
15.095569902148334,50.56658833957211
23.60139597090005,79.40900755839134
13.557238227237212,42.59180365225802
25.388595667342134,81.76326944762127
29.571747690849822,95.00326670314443
23.413562545672946,74.64532502110156
19.246927778312262,61.58131804403367
12.524958249237404,41.25337780542856
19.993264258945008,67.73201901727207
23.9184847266097,74.61119437695935
19.387746366943933,60.78623825626122
11.206741612521377,38.78785774075769
18.422433535594223,59.22977021616564
18.92118324231291,61.14535737157432
25.648170062308477,82.38405054450855
20.532214725004387,65.7342130055457
22.99933918400224,72.27079902011934
24.850002658851487,80.9376634164511
14.132617763554228,48.539866326128326
22.54350647746371,73.66843838174862
18.425236461278566,61.060240497318475
28.328914303124,92.37948134765908
10.909981046843093,37.507786092907224
16.241113926452293,55.19134961344503
12.3483248361583,42.19633055201188
14.030907341006651,49.13059281478066
21.010382826914306,66.99250925792757
12.47537822528118,41.637666435934406
12.800386318092293,46.12759524011221
28.536450625441955,91.91085127783798
15.259471629783716,52.30325169371413
21.409730731995033,64.82732749387975
21.407983030494655,61.85695501016854
19.87342637695489,65.96432262435151
13.79323339088443,43.521190049212144
19.164517850810906,63.87149185246429
21.3806362035994,66.12686282397503
20.21114958971812,64.94910148951132
29.138481942643352,94.71958735652996
29.551419340028826,94.6136312001911
15.333317634384215,50.49383637810196
14.696079403425157,48.082857090140116
15.219778216765715,48.72281463727314
28.634148872825374,93.16335427162731
26.29811091222714,84.67745683669628
11.31349613838009,40.47389851692017
10.207963786265232,38.51540038565095
26.75731265533208,87.12559564431331
23.106140394112423,73.37862676798046
12.125284248250054,39.90740207555295
21.289604405276528,63.89388138939426
24.94838126256191,81.90402389304874
16.37732633127407,51.70456374288655
24.191064615609836,76.60040808185512
22.6153599006158,73.46534233666388
25.748783667988832,79.6604137506891
24.506763120225557,80.70922410568603
11.281083080594962,38.060909826928366
11.42608099990769,35.42008630414194
19.018985176295864,63.39249828416535
14.20383708251909,51.65192255903585
28.98741286412586,97.85657705177702
15.058941198379099,50.224570393841525
14.181863329194744,51.246300055592094
20.93727647081984,69.63847935497061
24.056652963609412,75.19065811756784
21.92681852156314,67.78199147651704
23.014586407582367,76.53790029348399
25.46803384871474,80.38289827156338
12.195245677133187,41.977723341761894
24.99950455941807,79.35957444349168
27.088294337757617,83.99996260385512
15.437674021731835,49.252582708288045
13.24475691773397,42.97172905594097
27.021508598406825,88.55057362620319
27.989492768114758,88.92557682353525
10.446734492196805,39.122955660008145
14.488685220901603,52.251068060007896
24.79157096208541,80.26202742553897
13.050275070902764,43.53640598272537
19.839700444016444,68.07249995337453
10.984678408936837,37.85654325112594
22.891739928136875,72.19332939744723
14.164504063984149,49.59310753847005
23.755698946148232,75.94681106502372
20.77383515473675,65.61670106579055
29.642752379442776,92.25626750766999
26.045451424055496,81.60166102007692
21.009620485740925,68.73605500269976
29.919689248672782,94.5131877560686
16.31339322430876,54.0660850390506
20.9644531711728,65.79504468008498
13.710490161972722,45.981321937039176
26.977626007102135,85.64909965923273
15.335394980464951,49.248730424036474
19.788077860174823,61.00272584211205
28.704469003765155,90.55804578404174
17.4677623752439,56.19793993047347
13.202116557526837,45.69694757573516
26.48386207134827,85.88285109941451
19.01398038538042,62.354879937914106
26.402842293023813,85.22508416169472
24.323381259004872,77.54497565176591
26.626413700037187,82.88947578102567
20.398094692906607,67.36440822025895
23.323617801327295,71.36307382729804
19.22091404211541,63.21407115658002
18.068792994451876,58.22606033734048
20.482698400348692,65.74223179568543
19.27245762524078,64.11947552809555
