data_stream_0,data_stream_1,data_stream_2,data_stream_3,data_stream_4,data_stream_5,data_stream_6,data_stream_7,data_stream_8,data_stream_9,data_stream_10,target
-0.2590764581729545,1.13436261608015,0.3061467267642785,-8.158,-0.4131158960647856,0.32183665815415985,-1.0779220198993935,-0.6163691865485552,-0.5429536298615052,0.0592106598402344,1.9999454145985616,0
-0.865863431487323,0.2221696595133847,0.6840062059425361,3.321,0.09345867519816806,-0.5849507568960521,-0.19253050138600736,-0.036768767216109624,-1.4058325881920424,-1.0477811697681507,-1.2501414880591182,0
-0.24714234721279324,-0.026363320396586898,1.3718456834079156,3.245,2.048427488107426,1.214315626357005,-0.32584854161843024,0.25207228040088836,1.7015152556486224,1.4869223924970267,1.2263134360557733,0
0.14292294996334343,1.5641727656752162,1.95840643203211,6.93,-1.792402256718258,-0.31394572834835954,0.7360203110356809,-0.2034123814001747,-1.0106728794505915,0.2124656132698029,-0.7536808964344299,0
-1.968197613049111,0.9672814986120352,2.5250416168449497,-7.047,0.25889629164173295,-1.2745992213467667,-1.6974460544485717,0.25132973346945175,1.1275286770001107,-0.7081681014451829,0.0052123978377137115,0
0.8182963699411389,0.16791217346282766,0.5128604373567244,7.944,0.7204563841732166,-0.5317718175228707,0.40473906751941524,0.1049024096792516,0.31320660975481796,-1.8405855596583327,0.08024580789141739,0
-0.6619871755627726,-0.40889893653875126,0.7051627353205158,-9.97,2.1509726510631966,0.9805369754258728,-1.0821403160028529,0.11779575484680732,-1.0949285477222905,0.9711361291136416,1.305646619195661,0
-1.3488023704077428,-1.285838645002312,-0.29198122478306393,-7.75,0.950491409690263,-0.344810505467768,-1.881151109396892,0.8799806748084611,0.3103180844597466,1.407832256791439,1.4272546166023772,1
0.22747767223290732,-0.3064019696395747,0.765622129849763,-6.42,0.14752914878279177,1.1338066525434254,0.19244044376302488,0.23040465132693577,1.3413812564336238,-0.9671631016479278,-1.6206123067777012,1
0.034830093177994674,0.4129026845486868,-0.15011952457775019,7.176,0.06264635002766415,0.18975432150174035,-0.3609083100913764,-0.5587841011458795,-0.021609468734406445,1.6506910035976163,-0.7700437955024763,1
0.25497545000951577,0.8491290139106584,-0.9726895581553929,-8.559,0.09335517851003748,-0.33631057275109577,-1.0010132330291557,1.1022085063758864,0.30749878002162967,0.7134427941696373,-1.8713309127337245,0
0.40289553536583406,0.6767199138625222,1.671563096181195,-8.422,0.6613355226103164,-1.2400772976481371,0.2678542549295402,0.22067262012547767,-0.02111310610895155,-0.3211925006960561,-1.0470750355879475,0
-0.6851640576278424,-0.8501354154623217,-0.0017557488969326559,2.413,0.47879717063967553,-0.7615386687134607,0.49349251429340546,-0.6092002079952418,0.875685967995852,0.3671221542530429,-0.9426450992111217,0
0.8482977470968203,-1.2934917235167191,0.2419953098833998,-4.749,-0.5605763824610117,-0.7886752801326776,1.5681645930269923,-0.4533708147295063,-0.5288220827380595,-1.4230634320553612,1.700869043788648,0
-0.9260800256337248,0.08775544158978059,-0.026219570862975567,-5.631,-2.1607753451388407,-1.399617792419582,-2.0540545503646994,1.11608337152579,-0.8083030342807531,0.8255738922111059,0.8054328312015776,0
-1.0406463188295267,-0.31791730094713627,0.1936293413183279,0.189,2.120804715886962,-0.43650294290794434,-0.5755035776034219,0.09316064273682517,0.7267484761311593,0.9665209762499714,0.045183674437584906,0
-0.5969835299168536,1.8341033366933328,-0.3525339838948482,9.211,0.07644290236149406,-0.34424412203657795,-0.9848072984356347,0.7148783407095445,-0.05003297066278291,0.4124990516404401,0.8219454419109052,0
-1.2698963851738685,2.0752920346756536,1.4737898263305982,-1.107,0.8048316509724994,-0.06906322289740859,-1.0730911794650868,0.37221931421761,1.0719473242930677,-1.0432720395785096,-1.9456772091691856,0
0.5362554211942501,0.07705923536184874,-0.6871890116158292,-1.05,-0.2889205516548631,-0.33774184409944663,1.0384107753020213,0.823560969807502,1.2064384296101323,2.270460764997124,-0.6163919295831413,1
-0.56075763633718,-0.2568580162067564,1.3625279575224674,-7.017,-3.468932326729539,0.8418886716700176,-0.196867442726218,-0.01781723447053929,0.6200635086051668,-1.67987054962679,-0.3134387206008631,0
0.36182166052786746,0.26302490185054817,0.555271469295282,0.402,0.9504801680110845,-1.9807182747736432,0.1439976295312517,-0.1721328868351066,0.30890417764424855,0.97872561188022,-0.207515676310085,0
-1.087611784850053,0.5536412898347376,0.5829873144321577,-6.807,-0.20144171298001531,1.0578279069781926,0.1918826823207791,-0.6021641507962753,1.2050596529798179,-0.04529187302194405,-0.32559632846995307,0
0.7217521557736296,1.3325097981177234,1.0451435617567855,7.221,-0.9855179875949548,1.7881307705632405,0.9870141109150607,1.8134259307130172,0.4565570063613288,0.5639858111808349,0.2232873455673195,1
1.0802899296555335,0.20006478710753384,0.14694814540874887,-6.796,-1.3694244140137994,0.34264981346626744,1.158788618233967,0.3256143179698176,-0.7968272990265167,1.0348366386558656,-0.9126784524481965,0
1.341208357152233,-0.858697935252934,0.4272603181596004,9.73,1.2539086751070827,-1.6258958893678148,1.701558374500751,-0.19925439038028503,0.33059877511257996,0.3007114163286438,-0.04203431536796748,0
-0.9012607709109299,0.7389898790004242,1.2375450407803386,8.51,-0.38100683835068133,1.0897633166577816,-1.3567129575965469,0.9083424949741843,0.07603624035219347,0.4312308785255463,-1.604070677411996,1
-0.10606903199401502,-0.9285176737147146,0.2919661363077246,9.769,-0.4057874532795005,0.42751003794308723,-1.294226769279553,-1.0250801178840787,0.24847643756385657,-0.23938326040139385,-0.8152517059598605,0
0.9981101563365211,-1.355732883751273,1.8695054972796616,0.124,-1.674567981783995,-2.338903459455396,0.2954903867984509,-0.5843115277841862,-1.9240940625061498,1.3669158609616876,1.1206917846453401,1
-0.22346876774744207,0.11501223232619706,-0.42985575079018135,8.339,-0.2671053763842231,0.3329242186680289,0.09488828951744588,-0.11287233468567244,0.15974159048712033,-0.9111952109701236,0.12796862001193515,0
-0.7415413301872708,0.41569160414812206,-2.3846645147493457,-1.658,-0.22169765703849287,0.6958859520895005,-0.5241973364571278,-0.0036074561094223273,0.8812681175813721,2.322264322564438,-0.05599818322923463,1
1.5352255471036806,-0.31552489297147773,-0.6140483754505535,-5.297,1.1250185164595037,1.6802738026376138,1.836981220936163,-0.18960806811255115,1.0371435474337307,-0.7562395706549531,0.3311168350142151,0
-1.3186303733783749,-1.818743690743257,0.4018719371006008,-6.39,-1.2250370630995424,0.7405155096451861,-1.3288035937232932,-0.28033592290951614,0.29519236940014426,-0.40814067487305994,-1.1984909645972721,1
-3.3607325622673843,1.0204751962524157,0.7361114519599099,-7.11,0.1177560627433048,-0.6507451070641018,1.177014611833328,1.8694851331732159,0.7498748952338157,1.235569896302625,-1.019697868161142,0
-0.005085025795353415,0.6292706689212306,-1.9863454214994194,-3.353,1.44251451609852,-1.861057294979974,-0.486343726547983,-0.6066185923682388,0.9360011932167246,-1.095728839736444,1.4039789386817083,0
-0.29495328052488545,1.854298047799337,1.589815043206928,7.834,0.7583757282447084,-1.0188939576938996,0.11134330630449799,0.09683043171007016,0.5713671522774705,-0.08484993556895395,0.49013169665593576,0
-0.03557027997670839,2.0814279152683577,-0.4512653752075809,4.067,0.3576071712066821,-0.07609068186384199,-0.03558068071475967,0.15911902784929716,0.38211998784740003,-0.32721361968125806,-0.8573168250963361,0
-0.20965095032330394,-1.5963459626831398,0.9309168046607734,1.703,0.7213640154470491,0.44603832059565307,0.5097331381493213,1.1475389606013546,-0.6292553325934462,0.3526477088673651,0.07456549754845467,0
1.1155932585080053,0.933853120902901,-0.21874497111328814,-3.122,-0.07134586038320143,-0.4390182147140149,1.335061847296385,0.44099246550635096,0.8852011827269484,0.42239952863442476,1.5184565461005237,1
-0.7625205194256404,-1.2111294194284343,0.25790970734518986,-3.503,0.953281944657746,-2.1492169341489387,-0.5010769279625304,0.3845736797702708,0.13864329755128335,1.673348239935732,-0.052182799755050066,0
-0.14689913273918992,1.080970068683988,0.9811016415711215,7.319,-2.9588310743363264,-0.6118702214750108,-0.9565319621701113,-0.6933905667268299,0.21976667841716407,0.04678837420799767,-1.5007567730366924,1
-0.23945399062948297,0.1172644905437713,-0.9750828283560335,-6.343,-0.8338367442454585,-1.2114925299114487,-0.16671518771640995,0.31281994111968436,-0.5881522431658996,-1.2641252892197137,1.2427265233042937,0
0.4757121784277179,0.5644450676576401,-0.9997879723910722,2.736,0.26994845479907675,-0.6409213532192402,0.4571567174098798,0.20797369669113616,1.1821555085692488,0.07462592361995074,-0.8718194641022039,0
-1.8747288947487282,-1.1217542797097528,-0.5815747453543324,9.951,0.1975936788939387,2.5726042842054775,0.7109759886286228,1.0879519762000298,-0.8979685229791826,1.471775644735377,0.8910839361395891,1
0.04981241163516631,-1.5951013106940617,-0.24875467690798664,6.841,2.284856677178557,0.5504710103290363,-0.41470755367588896,-0.8016748269179272,-0.35503093998246427,-0.2366630796009308,1.3569872716204978,0
3.622629644925667,-0.19532450099771037,0.8217210869666665,6.118,0.9919877627534162,0.3316495259904616,-0.6383784435556361,-2.025262287164633,-0.2965966053252841,0.16259193549867823,-0.770285505697035,1
0.07787363417216779,-0.5773459534616994,-0.10599416597304098,-1.329,-0.3284606382223684,1.5253477349790094,0.6171689631173707,-0.25466519151857536,1.7360671812069877,0.6140495219387521,0.1436006391042599,0
0.25732508896528283,0.9676363184459287,0.8353733394340832,8.911,0.9746041484214809,-0.9659240995871504,-0.9712025315235107,-1.2093159358024073,0.14711964190946797,-0.8365877752778805,1.6545408361324307,0
-0.38712808176828245,2.0740836101176994,-0.043157750544734856,-9.747,0.09167379142280237,-0.724359230171545,-0.9110493363752349,0.7023570734660471,-1.0092783069886047,0.6013471210876518,0.709326251307992,0
1.3145543902578576,-0.8147448922961029,1.0845707231871673,-5.348,0.1519654304993747,-0.6251213874662884,1.8067968921769773,-0.16766682670264488,-0.7336602845894191,0.9256590587023541,1.2351839344091167,1
0.3227813678169248,0.9364719939314883,-1.0369547428601331,-7.686,0.9156614503050444,-0.8137933639525988,1.2931184734815528,-0.3512484682712227,0.33653167029318454,-1.0888236392219273,0.07997672523152308,0
-0.041423421178759925,0.0066411577607739525,0.5575320162858445,6.691,0.35701646612191257,0.1725251169981089,-0.31846103247687796,-0.7517156527756164,-1.7716459770400523,-0.7491802623141305,-0.10000345153817315,0
-1.16120926955239,-0.5315418901733372,0.26553718202571985,8.447,-0.7890614664644447,-0.8687607390704406,0.3590003310579667,0.7814448839749617,-1.2262038155975976,0.13849116762331973,0.3223605432449588,0
0.7840422112885964,-0.0637009558773142,1.1595099620989295,-8.013,-0.31453872538186983,-0.12191006323130793,-2.055437018757618,-1.362850029284116,-1.111092961922314,1.4637575773476217,0.3433613435945556,0
-1.1478463479040797,1.8672642730486573,0.10968811809681189,9.081,-1.126507595951857,0.1208391875951492,-2.489514903537344,-2.4092885295073247,-1.1330693249421482,-0.7708805343450872,1.2956858349079903,0
0.22973755089674625,-1.3446764968653528,1.450516404728773,-1.101,1.8182169945776303,0.2837553334858338,1.7185323105265773,1.5143922053853782,-1.9665845734669454,-0.4111811353096926,0.2597820049896886,0
-0.018060011087346298,-1.4701931405376347,1.4809800918729548,5.766,-0.7054706630319696,0.15581680084917487,1.550429580014895,1.0072946672390604,0.7254306170304239,-1.0304256995118661,-1.4405659487093083,0
-1.371253339859007,-1.303655735307926,0.03846439007238802,9.163,-0.42177288369717203,0.31902010259879954,-0.975522043048185,0.17451491042323652,0.8826274545059172,0.7562425269383309,0.8921631260190481,0
0.5058646271937068,-0.03388394787817593,0.5796890130890597,7.306,0.6880078943586152,0.0280795108384983,0.11798669285234972,-0.3726133459093539,0.4942854711996049,0.41833062794861603,-0.8098560150868759,0
-1.1373571464298786,-1.0575431718407637,0.9284810700657895,-5.979,-0.4101157152341346,1.1998424908098073,-1.0377881284907704,-0.6788569789660006,0.08570568656973312,-0.22883107312775436,-0.9515241055689986,0
1.1095934486650383,0.4598788492428481,-0.12409046591253961,1.309,-0.05000394330772504,-0.510486397590574,-2.0241627802705326,-1.9733939339132622,0.7837925630037854,0.35897600658412626,1.1311721581917904,0
-1.0893788694382598,-0.036723295987112506,0.8029898827127069,6.934,1.4002852834587385,-0.30800933156556015,-0.7309850208530727,-0.17083797104072848,0.4659095660106266,1.0367286614713984,-0.021628534320332075,0
-0.32315799635988485,1.5559990637393275,-0.2178868756530386,1.805,-1.5648820497043636,0.1341744771002906,-0.09216122663485374,0.025526487287421087,0.4978514119754785,-1.3593773220518182,0.11828117477559555,0
0.37956678380798187,1.8202692962585207,1.353592117774516,5.341,0.30179647766172135,-0.6572022821403435,1.0057050103916962,-0.5677965348523959,-0.008332958303199835,-1.1177890591849118,-1.5179395179685677,0
0.9452857770553299,0.2981369362664216,0.5448705727464109,-7.856,-1.2938443057523479,0.7478019386541792,0.8470093286787749,0.34260859557727086,-1.1324616102009233,0.5558393011816085,1.6893571170826474,0
-0.6131748741680373,0.35644278667328005,-0.523425450537531,9.295,0.18055804666310923,0.13763246668093032,-0.9351780085568198,-0.743662199628691,0.9045691859768888,0.47443139082449803,-0.2546862453648183,0
-0.10813030189071512,0.2055950602803185,0.46491556645335586,3.845,1.467401616731048,-2.3062178170689016,0.1766230701981909,0.522526062073351,-1.7600419724265364,-1.2741543122697176,0.05299107366274837,1
-1.1012854419388083,0.8059065381238774,1.701574598211944,6.234,-1.496199503282934,-0.9019332685520431,-3.0036954678402257,-2.1110436115811604,-0.3024876022780044,-0.009921601295579188,0.17540471931992244,0
1.4542740441245798,-0.24725489474600393,2.1080660922493824,-4.864,0.7247517885139834,-2.956800294311587,0.6293194136511566,0.8405897369341055,0.4796337145605872,0.032929560140254874,-0.8174294150443238,0
-1.1143311255031774,1.1136726357444566,0.9673335076874701,7.837,0.7345178928331791,-0.5928466172427633,-1.7972690100785653,0.5962526424536985,-0.638167102699229,1.0957630416726638,0.022384540797865983,0
0.3963734205371498,-1.2818357507506835,-0.13798221484620454,5.63,0.027177639161960164,0.9978168546202346,0.10820778725167307,-0.39921843406593627,-1.2943627167292002,-0.41241120918672963,1.3045323048901503,1
0.37250148338260847,-0.30653415677810714,2.4509825664929235,9.524,0.22886169858215857,-1.5263450769115923,-1.3946734925934923,-1.6079840774966216,1.534260613136645,-0.0028642186113879906,1.177201424154674,0
-0.5624305796668456,-1.6457826365509725,-2.2841299430208086,2.944,-1.8330755340033447,-0.31100103774452803,-1.3985680026743652,-0.6782280770005792,-0.7148623658537164,0.6901679484371106,0.6923742961264894,0
0.5242546359218949,-0.34458003658731123,1.1294161217868992,0.738,0.3149694259485703,1.6424958780093148,0.11583530914489448,0.3841649527923024,1.708132964774665,-1.6958900587028642,-1.2838995779544637,0
-1.9761952422703355,-0.558146041012925,0.05485139366820953,3.046,1.2292065498013431,0.7115713077149373,-2.781411503811375,1.1960726336887966,1.3001853844576314,-0.3230285746990131,-0.2570806724939026,0
-1.4885822446634949,-1.697408483739221,-1.5212450547984764,5.736,-1.7979797230236747,0.23123326371055516,-2.1088169849630836,0.8983196580580484,-0.7377544190626153,0.08018562459138365,0.4619264737894216,0
0.31964107859690366,-0.4224967446207889,1.9121774303900327,-8.45,-1.1040228833743766,-0.014886384523863053,0.2736398928077571,0.6524425079723118,0.13172806697494108,-0.3667286856534549,-0.3765990340934476,0
0.9886267218876823,-0.8705694839389584,-2.183081052617473,1.256,-1.5857209492696347,-0.030332180651098217,0.9321186055146959,-0.05125406724656899,-0.010238336653010133,0.15592313639611605,-2.102729316085465,0
-2.1403170506574405,0.4638021700987983,-0.3805770834967187,-3.266,-1.6522187323413648,1.667358189856928,-1.8628216904230495,-1.200002625759145,-0.5911443013583211,-0.9820921462516937,-1.3034149620409636,1
0.24541435471735532,0.4582611806350413,0.26573415016641666,0.096,-0.9171606899422425,1.8105936767302564,0.11654892525698365,0.6916523071899485,-0.8979279061085971,-0.390455959318989,-1.4261933578542947,1
-3.042327958443648,-1.8993299900724776,0.5286031752263679,-8.527,0.5954682248643675,0.9326047916392555,-1.4296746931546098,-0.28668038652741723,-0.6281122079751468,-0.3838836215689009,-1.8717699498872908,0
0.021144307839606122,0.7971246073436089,0.26712639837677127,-9.117,-0.5534106621228168,0.12645110900755896,0.27418226222043196,0.10636317529287215,1.9377094893383384,0.3094687813041482,-1.899931341444002,0
-0.5244713353061554,-0.25479015855801473,0.7223112081008871,-5.061,0.17436336209234835,0.18259164970902572,-0.967367351973691,0.6773528206495291,-0.6724404145662664,1.6628816155710822,-0.06716131815716103,0
-0.2050313173146326,1.740861563784462,0.6037112950181875,-9.847,0.663100737983541,0.35418467739248244,-0.0237185112780586,-0.3463944002949304,0.634061951977563,-0.9169186066456982,-1.985921547118392,0
0.36209907302642486,0.5778648230436171,-1.174304907661243,3.13,-0.3866335923413461,-0.17696600001898025,0.5460504686573243,0.3053210993891975,0.6791587015978706,1.0399860443888342,-0.36446862208029895,1
-1.567967704012799,0.4323141246634291,0.863384640919381,-7.223,-0.6591815632460869,0.5097172568215659,0.4343580500577138,1.1314035731538705,1.2125662359757,-1.3160838272012634,-0.3936038741100624,0
0.966286406135516,-0.7483409282719746,2.4072897167616647,-1.741,2.3186463671368593,-0.33303992807187643,1.3515531522684054,0.01058521028765684,1.132655092242049,0.2827856802934013,-0.44076563176920797,0
-2.112096936124135,-0.6506089469807178,0.08985191211782137,4.389,0.6967567988465202,0.808110957042581,0.488051222571036,0.19573486728863382,-0.4196511302897422,-2.7689054900019014,-1.3210065215970517,0
2.1181299167375394,0.04708490398651962,-1.174923598969871,-0.121,-0.16878548491753162,0.4726300368006584,-0.7051613400070428,-1.499875346336313,-0.5247662380552756,0.6386566101216354,-0.3308180776661742,0
2.7072062126148584,-1.2364068022939771,-2.053387950594731,-9.213,-0.08067968630720421,-0.27678332933560734,1.0355173972173886,0.024599723508015536,-1.0075105594421443,-0.3191750949933443,0.5849787092418014,0
0.12956035548110742,-0.6184859537560208,-1.1857798298579039,4.341,-1.7759821984983981,0.02045824016548266,0.5620079048330756,-0.13480386428547292,-1.3041519788121654,-0.044587040892641774,0.6132074809003547,0
-2.485974950573473,-0.9120975664319368,0.6492095680784529,3.897,-0.12881952081778808,0.8471416288194645,-1.8759607275901231,0.2514252848910213,-1.151153986636013,1.0177548324364232,-0.3376019156329484,0
2.4796631844732295,1.428918434575309,-0.26681977073194363,-3.745,0.3979346420955585,0.9782591562088494,-0.4206925721584365,0.12057357029448917,-1.2859529708350288,0.6867416536148667,2.1291561061466355,1
-2.0114065073421368,0.6926107066187761,-0.4958626286444874,0.231,-2.3570772014767654,-1.1802495666619215,-2.059674132586311,0.7464738155134761,-0.3521455898761172,-0.6922926166587281,0.948734726259592,0
-3.3183228180027062,-0.6382450457034925,-1.0920211564724998,-7.173,0.5662862676951899,-0.5911737484866629,-0.26870346928246325,0.5027612795413817,0.03643211435496044,0.20444494414076073,0.09560649919689027,0
-1.2527335745119892,-1.4058275442802088,0.13474810740371512,-0.149,-0.3880093451128034,-1.439418620853305,-1.998378454338599,0.744845193704725,0.06591503211445592,-0.49143472017458156,-0.5089742035629422,0
-2.2147024678146416,1.1782865071093394,1.0128012806965945,-1.327,0.4997836817274561,-0.5674000694810715,-1.9380743643623857,0.4637042104716573,-0.13033145288636402,-1.0922267180229128,0.7371067677586813,0
0.672605434245608,0.3597113635970859,-0.9790016352894968,0.978,-0.5300265751890565,-1.828854274553596,-0.5346337207963974,-1.461513645584431,-1.7947203463106614,1.6951946259093775,0.3829629879243993,0
-1.9987542446919582,-0.18980667766234025,0.36750306070123195,-8.71,-0.9551582110319831,0.6206358320544488,0.07571712097540992,0.5345963113237032,0.0786097973424916,-2.092748425362953,0.15584536337438917,1
-0.13208764544971408,-0.4242380062933032,0.38700804181133164,8.266,-1.941411903660024,0.5747092221721878,-0.27745236875612234,0.6169645059441154,-0.6451512871967774,-1.1943930715979796,-0.08251054400139782,0
2.1218517328512023,1.1114404213449012,-0.7259736363036202,4.686,-0.3022835916062815,-0.564804940650907,1.4547008948007196,0.29322568067357185,-0.7095774504932644,0.17024353706904627,1.2146016766622576,1
2.1199568925204697,1.380902644847958,1.773525558811488,-6.168,1.331471652392007,-0.5390925890983473,2.2522482090016522,-0.04657339018963817,-0.7938397615613937,1.8810927768870862,0.3267180975786756,1
-0.6794629848006154,-0.780936609624353,-0.40001706088627453,4.342,-2.0278959907024685,-0.36776074609040904,-1.6850034580500604,1.1420279260755868,0.12486048497881685,-0.7414103437156911,0.8275997704823157,0
1.0141989103808524,-0.1340569743238425,-0.1873198531453447,-2.464,-0.7947341040748219,2.0723262608538677,-0.9146397854458819,-1.4852954506879996,0.5756024360610081,-0.6456671647516801,0.07083875091419928,1
-0.26152564506449943,-1.1483467948068375,1.514011184636484,-1.93,-0.24096471329218322,-1.5874303440067086,-0.9746905616446421,0.8308656420918097,0.4685954881368791,-2.1140964789198105,-0.34501946760072594,1
-0.5378989289319942,-0.09054050355528176,-0.40621829638896373,4.392,1.4267901025185694,0.5894451047068399,0.2975009847000379,-0.17205665618860824,1.2865960958443963,-0.08545535921512186,0.8252762131287871,1
-0.31814525974896013,0.9271152240872182,0.206982761877042,-8.382,0.8117153325073839,0.29921571660229207,-0.18669975014686474,0.15121942442908043,-2.7432486210403892,-0.35216034435931043,-1.9952131650085123,0
-2.5204875261644935,-0.08414187627604877,0.26351439899596785,-4.469,-0.45105723526478037,-0.9287260854424978,0.07240277847415949,0.533344809216427,1.8571916054531405,-0.17780444293440828,-0.25449080171205424,0
-0.5286547618026711,-0.3395343606058743,-0.26714277209825366,5.282,-1.276236736109683,-0.8941167934247564,0.38224908301114946,-0.24736088271857812,-0.43392708268390257,1.0822959441368525,0.6502813454189643,0
-0.3696217892003625,1.3494176862068368,0.42482488528882456,-0.169,-0.9935003462154477,-1.5130737362179536,-0.6095946468295773,0.3944776813470263,-0.13712145816308058,-0.8403222049415618,-1.2003613293745756,0
-2.565906735759362,1.4914591004137783,0.23577542318297706,5.742,1.1347231280188594,2.4270837638082376,-2.560845997151488,0.6173841467574724,-0.4451810849907608,-0.356361356182072,1.8647907197747882,0
0.008492235715217317,0.3706320943808438,1.0377091061472252,-0.93,0.5852951326540117,-0.5624201708012062,0.11309069371931194,0.5052057038777158,2.598215204052524,-0.4207230204620921,-1.1604565463754404,0
0.7107126305915257,0.4081954904844974,-0.2606858542401561,2.759,0.6257052804912814,0.15599150643399182,-1.4846638951121154,-2.2920473489389193,-0.47785927795283095,-0.8287248391558447,0.6764019533290588,0
1.8556205157013996,-1.401756379019539,-0.6660806948354638,-5.534,-1.0941089432957707,0.6591879589010833,0.9123684893927542,0.14470774746137088,-0.6688729014795304,1.268973874560706,0.037826014379049755,0
-0.015546577980211779,1.1809806321819893,0.14019038823000307,-1.741,-0.017828916391035565,1.00558797051824,-0.4729051992411366,0.5466520784565317,0.1798502314881271,-1.3710909551328263,-1.3789020490196255,0
-1.7825924537731588,-0.8918497488239326,1.158044515042418,-1.523,1.0480058687578289,0.7818460212575801,-1.1011270930759063,-1.021266649714517,0.8367365129374359,-1.3575969569778776,0.6939259136561944,1
