x0,x1,y,split
-0.1793595451375652,0.9029895858540602,1.0,train
0.461879970733405,-0.7033358062485999,1.0,train
0.7995151644812036,-0.4645495599777235,1.0,train
0.6924393518716394,1.2694419800440755,0.0,train
0.15890358593808857,0.8927904121809179,0.0,train
-0.02210389085598193,2.5210689218959437,1.0,train
-0.5020363903465287,-0.01593445897049349,0.0,train
-0.28447443976045533,1.1920462582586027,1.0,train
-0.42170394210619794,-2.0933426726139297,0.0,train
-1.3633977989941908,1.1264750673252564,1.0,train
0.05866156733746565,1.7985216035356646,0.0,train
-0.6634194362401843,0.19619099116320848,1.0,train
0.7009265526435673,-1.5089445924560971,1.0,train
-2.9077730875142747,-1.0993340021843567,0.0,train
1.2413516956909296,-0.08656717290394228,1.0,train
0.944927611502214,-1.311625295786664,1.0,train
-1.8137177742402628,-0.7202916130080272,0.0,train
-1.1161143819066897,-0.900122791619856,0.0,train
-1.341720816624982,1.472201928778529,1.0,train
2.2383568411103685,-0.10661920444505779,1.0,train
-0.3514681303889158,0.41274857194806985,1.0,train
-0.14040065084286463,1.0266801442105997,1.0,train
1.4332566403196572,-2.250247074418402,1.0,train
-0.7673368530042008,0.4879676780720897,1.0,train
0.19150137871821118,-0.7998568260853728,1.0,train
1.1435292977064686,-1.7075174337313181,1.0,train
-0.17001558783412102,0.251097440896383,1.0,train
0.8917225636892242,-0.47233073416853705,1.0,train
1.2599889552672336,-0.04305856451015555,0.0,train
-2.8343567884938285,1.1554220638202026,1.0,train
1.2627819785435932,0.5870878965316262,0.0,train
0.30500057005556525,-0.7115838260003434,1.0,train
0.1447612147025284,0.8067218033591423,0.0,train
-1.1804285533014622,-0.04608832134335882,1.0,train
2.244493859029837,0.5520355471552663,0.0,train
1.1418407904101253,-0.3024111166005401,1.0,train
-0.49352275657110967,0.02078834405999441,1.0,train
-0.9552086193987922,-1.5545085541340125,0.0,train
0.06797114720941799,-1.3595646457283244,1.0,train
0.28611242336018894,-1.7197721331654385,0.0,train
-0.2053238989325152,0.589869057388543,1.0,train
1.2856113318446725,-0.3410516035014408,0.0,train
-0.931399534212986,0.7505556842349566,1.0,train
-0.187134556618735,-0.030092249869877567,0.0,train
-0.02805169413792808,-0.8752451051989473,0.0,train
-1.0987281501977877,-1.5452366831423303,0.0,train
1.4116373558708704,-0.955631384887494,1.0,train
-0.9503350222496241,-0.4026809899854858,0.0,train
-1.6773906413195445,-0.017302253072234614,0.0,train
0.1191776447319173,-0.9590197561596515,0.0,train
0.028116108585870606,0.28247885074585494,0.0,train
-0.7518186917734565,-0.30242666349192765,0.0,train
0.5838875828011159,-0.4120930039891163,1.0,train
-0.1207565204812908,1.583005381045439,1.0,train
-0.5191090205198727,0.7143438473852599,1.0,train
-1.5046162834915797,0.8317202811311275,1.0,train
-0.35577916607371035,2.9989591647881335,1.0,train
0.3515962090803749,-0.7180001519234294,1.0,train
0.3856555044443107,0.2365177918453308,0.0,train
1.4550793807876652,-0.916048586561024,1.0,train
-1.403862781226778,-0.6574830528366468,0.0,train
0.9418738564406847,1.1230064392794268,0.0,train
0.26512305513705026,-0.4958614280789524,1.0,train
-1.6681246833339956,-0.27719552785995333,0.0,train
-0.921207359831635,-0.9972000948362018,0.0,train
-0.6816753039933681,-0.2578946867597693,0.0,train
-1.344212804927953,-0.3598796297565761,0.0,train
0.6677453651515851,0.295736613182777,0.0,train
-0.4009086379141729,-0.43568383707273756,0.0,train
-1.0244405679200796,2.4331850237265455,1.0,train
-0.9023204923708201,0.39512858209592144,1.0,train
-0.261118213192944,0.0653241650886598,1.0,train
1.485698853175832,-1.1390285457541096,1.0,train
-0.4117466436992908,1.2562794622258127,1.0,train
-0.36824699630704144,0.00040624828951300206,1.0,train
-0.816954219710977,-0.4213126407388713,0.0,train
2.1018931237437686,-1.2046474593482324,1.0,train
-1.8200564485436797,0.9509949572323245,1.0,train
0.666135542337234,-0.24140237340074505,1.0,train
-0.17513305703319712,0.6570854123040374,1.0,train
0.5964992473853273,-0.6715776126228062,1.0,train
-0.08150567258407479,0.3937874694391417,1.0,train
0.16369444213421536,0.18344095562028176,0.0,train
0.8991608925144426,1.3221313241770067,1.0,train
-1.7518094155188917,1.666563905760657,1.0,train
0.4483165609933418,-0.0010826491312656737,1.0,train
-0.8637906737706725,-0.21165780508024298,0.0,train
0.9896808516519574,0.016708788277317217,0.0,train
-0.5563812240967291,-1.1170232377756086,0.0,train
1.119396709968425,-0.13312908562853312,1.0,train
-2.072997497206813,0.44029198459979585,1.0,train
-2.138215918511212,-0.9328589743362857,1.0,train
-0.9912208718036067,0.7184563351301761,1.0,train
0.8196596559527828,-0.6460987438350265,1.0,train
0.8376957458717651,-0.4208462746769773,1.0,train
0.09486489752257772,1.3464596838455758,0.0,train
-0.6917394888341222,-0.47527718653557655,0.0,train
1.0442139410344204,0.48103637014969486,0.0,train
0.8216766049177208,-1.0783317045233443,1.0,train
1.49332265267973,-0.6894711093071006,1.0,train
0.32492087657875124,-1.0781048255369947,1.0,train
0.0790684328996949,-1.5075473658935443,1.0,train
-1.0517827921375098,-0.005742592564135717,0.0,train
0.86088667697866,-0.27817935084316403,1.0,train
1.3381835661599284,0.03140539203108634,0.0,train
0.948182501201377,0.3175175586256533,0.0,train
-0.4528281035971735,0.05480180540052576,1.0,train
0.7764593753829944,0.08677649241725245,0.0,train
-0.01777362626691744,-0.6083641559052616,0.0,train
1.143953022020119,-0.5234315612274425,1.0,train
0.8065949233716962,0.5542497562186878,0.0,train
0.7434656649397372,-0.22199443474332237,1.0,train
0.3279912286053451,-0.841411899492921,1.0,train
-0.7553297875615568,-0.7654598870271739,0.0,train
2.3964869508622155,1.2802792478009366,0.0,train
-1.4655325350777428,0.2514546612160388,1.0,train
-0.8689980369925634,-1.7853707930926648,0.0,train
0.36490912685979954,1.1294794618202213,0.0,train
0.07970790037076021,0.775149780091741,0.0,train
-0.3074330339790934,0.7439682649108338,1.0,train
0.10092880463345959,-0.6747399899478065,1.0,train
-0.8075671688722298,1.1646777269777575,1.0,train
-1.2361041193758364,1.604512921969233,1.0,train
-0.4002646702694376,0.5693155282864246,1.0,train
-2.371764866759458,0.45354541155872136,1.0,train
0.5686410442319332,0.40350699012289115,0.0,train
-0.7503211269018005,0.7379595781849261,1.0,train
0.008398746117791631,0.8283117736398131,0.0,train
-0.2412752180268614,-0.9850674262294132,0.0,train
1.0826989797752211,0.8958164548547302,0.0,train
-0.28218438719029976,-2.0671887049813695,0.0,train
-0.7279504297165754,-0.14369761473860432,0.0,train
-0.06899900126155568,0.20553715859038935,1.0,train
0.005136776391818335,1.1989865935611224,0.0,train
-0.6025655604102071,-0.37793000616289096,0.0,train
-1.1104263790123121,-0.7129539627016083,0.0,train
1.1147420862843804,-1.112053458611719,1.0,train
0.2745111078864378,0.8090894212013676,0.0,train
1.6240006352169625,1.5319425726125695,0.0,train
0.5381097649125192,0.2442867693567916,0.0,train
-0.5796037470066381,0.12493961273487145,1.0,train
-0.63523847323344,-0.6700520102336487,0.0,train
-2.161802006776495,1.8330253413646818,1.0,train
-0.5568855244331329,0.7515725514994436,1.0,train
-0.342785607807698,2.5530980833462764,1.0,train
0.3292222244610584,1.0642744378960889,0.0,train
0.5355502314107065,0.9204141475450028,0.0,train
0.6179610167370736,0.21589094215767116,0.0,train
1.554687186835795,0.9118244522632105,0.0,train
-0.35162531927948903,1.578806618329329,1.0,train
1.795469107968024,-0.7442858160477555,1.0,train
1.4526523252440717,-1.044118518353849,1.0,train
-0.3691832872422103,-0.596371805083942,0.0,train
0.16971578932687595,-0.654367557339883,1.0,train
1.2839258379975298,1.161535190803264,1.0,train
0.18058743112166653,-0.8259932960085551,1.0,train
0.42421852849279496,-1.4062019079532366,1.0,train
0.11502523486525493,0.17894206307975913,0.0,train
-1.0253411707163111,1.117110326112411,1.0,train
-0.617241071627886,0.554364503289906,1.0,train
-0.4121678912349731,-0.023380289335026696,0.0,train
0.8887509188336574,0.09604427892808082,0.0,train
0.10397117471520273,0.6317280647877563,0.0,train
0.7721516212246093,0.052677393695978625,1.0,train
1.2033541477453613,1.4577547656147576,0.0,train
0.6138205071341164,1.6284091870556667,0.0,train
1.199998362969779,-0.9138485716225557,1.0,train
0.0041980864302142585,0.406289555302125,0.0,train
0.18675835347410719,-2.0254649689983375,1.0,train
-0.5809151938268727,0.04014588092385963,1.0,train
-1.5664097448899854,-0.3494660590132551,0.0,train
1.5991171797539767,-0.09273599667813585,1.0,train
1.4719001945649568,0.5915156653601593,0.0,train
-1.5989390577104383,2.068655115532913,1.0,train
-2.782572616631346,0.6581733215579909,1.0,train
-0.45614308714368274,2.023393041417437,1.0,train
-0.377245855855381,0.004888332224422677,1.0,train
1.7432446730667635,-0.07519086747213814,1.0,train
-1.7075455484067623,1.42406842034874,1.0,train
1.715728952419622,-0.8263401817157474,1.0,train
-1.0094794389132864,0.25561469431891076,1.0,train
-0.8058676001263502,-1.0272774404689775,0.0,train
-0.309021460031455,-0.44903207482346064,0.0,train
-0.29170247433267144,-0.8501128671210871,0.0,train
-1.0532867870170313,-0.8599336086073903,0.0,train
0.8929651568078246,1.9222942584721838,1.0,train
-0.0375793116920125,-0.05725117128566502,0.0,train
-0.9406610795562013,0.021362133562780525,1.0,train
-0.18168060173068504,1.690617503470447,1.0,train
0.08653355719899512,1.1075708151511008,0.0,train
-0.5750167002688888,0.1663391176437469,1.0,train
-0.9648082631356802,0.03952025781553414,1.0,train
0.04104988220736357,0.012517693395398394,0.0,train
-1.0185165180973939,1.600334275334011,1.0,train
0.7654249470598166,2.0843190355969683,0.0,train
-0.8527186893279796,0.32825323545748847,1.0,train
1.2632609052821069,0.1854116309121873,0.0,train
-0.028228152256163194,-0.8085581158541659,0.0,train
0.24650470344447026,-0.004092008269481126,0.0,train
0.11675857264845807,-1.9766338796839058,1.0,train
1.3613859890697235,-0.7646803809100088,1.0,train
-0.47208005749320037,-0.5123230123714401,0.0,train
-0.6882916606875001,1.4933197152127746,1.0,train
1.025129077957401,-0.18340288938146773,1.0,train
1.7936953127288904,-0.1911605692461482,1.0,train
-0.809117182601313,0.4553494806356338,1.0,train
1.1173749947980518,0.17213210773112647,0.0,train
0.8356229048174845,-0.131704193996873,1.0,train
-0.4590186012685543,1.3711765770676525,1.0,train
-0.817509853971225,0.13023552910310582,1.0,train
-1.1644112371866315,0.4936851907588934,1.0,train
-0.004269433599829935,-1.081140731520687,0.0,train
1.0547073176331792,1.5410842379213556,0.0,train
-0.6742294014873834,-1.587205070220376,0.0,train
-0.38209000609273747,1.1627573657603376,1.0,train
-1.3439507782773896,-2.4832362758618247,0.0,train
0.2661923733959751,-1.2258356195376408,1.0,train
-0.2623115288217481,0.13234916618034623,1.0,train
0.5747726404829159,-0.18390939389735425,1.0,train
-0.443061007772003,1.711449614109102,1.0,train
0.0802757899698135,0.6682987836229608,0.0,train
-0.5018685962104792,-0.9304413610154346,0.0,train
0.6017519063786592,-0.11128210757661124,0.0,train
0.6429608799443699,1.4152785164110941,0.0,train
0.19090732428422919,0.274209748696575,0.0,train
0.8540432994292212,0.33528436133356276,0.0,train
1.5277980443181152,1.6322779423220384,0.0,train
-1.771723844149967,1.0407100166779772,0.0,train
-1.5025314621770465,0.029985486117121245,1.0,train
0.048456297220395676,-0.6967563395277386,1.0,train
-2.428342966190678,0.44674677886147207,1.0,train
-0.04750237331450378,-0.17354460411284675,0.0,train
-1.803913614567937,-0.9811553255395274,0.0,train
0.2190904348911318,-1.7541317797599465,1.0,train
-2.5191371144881503,-0.0905224377316588,0.0,train
-0.31954807421303466,0.3035014121145062,1.0,train
0.06934020369704064,1.0580043967313157,0.0,train
-1.387023099401924,0.1939887848553963,1.0,train
0.9063976122928643,0.6971501037823782,0.0,train
0.40490731013461184,-0.7359886121659966,1.0,train
-0.9315425238480444,1.5807680337440717,1.0,train
0.49810760013828054,1.3921220157611982,0.0,train
-0.19604779260416097,-0.7619755954340007,1.0,train
0.16528181376313988,0.681129885944552,0.0,train
0.38415272153734775,-1.3826791679993293,1.0,train
-1.4898333631705207,0.9339562580753643,1.0,train
0.43855212878561534,0.48640541524954295,0.0,train
-1.3417078316250617,-0.07018087025672215,0.0,train
0.7281690652283365,0.25938423813411904,0.0,train
-0.4924644464740634,0.823876283206316,1.0,train
0.9382855975529972,-1.2606246209469145,0.0,train
-0.6991442689618009,2.209960408230368,1.0,train
-1.172116017041572,0.1763512371083584,1.0,train
-0.9844220712602,1.2682484046614262,1.0,train
0.3278619094561153,1.0693765848932044,0.0,train
0.13932459736995426,0.5494763451736818,0.0,train
2.132470669913021,0.6870359720356622,0.0,train
0.27814041686124524,-0.5318325755573098,1.0,train
-1.7988200822880447,-0.5195018877166308,0.0,train
-0.5206855743925193,-0.9330646501055399,0.0,train
1.0558997615366332,0.494000287911376,0.0,train
1.1191283460184722,0.573169168641879,0.0,train
-0.6754707867842809,1.083633927936285,1.0,train
0.1509879524434868,-0.13253462693169032,1.0,train
0.901750966448015,-0.43781109894942843,1.0,train
-0.6856252453755496,0.3181766568764208,1.0,train
-0.4268691951142177,0.2501033132465425,1.0,train
-1.0219256211597048,1.5715944308478917,1.0,train
0.4339494850333986,0.9020812572240251,0.0,train
0.6755871596088409,-0.4076529453902972,1.0,train
-0.5321452424195732,-0.9316119495869533,0.0,train
0.01791626404212406,-1.2549825173162918,1.0,train
-0.26901845254990886,-0.564320558317663,0.0,train
-1.6082922309525098,1.0282609448880087,1.0,train
0.6051925714611632,-0.5439361967837164,1.0,train
-0.49924539031056214,-0.7907262761364273,0.0,train
-0.10767547834658309,0.1254850154994045,1.0,train
-0.21424525587940169,0.7699299536894201,1.0,train
-1.4145215015999284,-0.6254073971865753,0.0,train
-0.9243348727175005,-3.33925093196073,1.0,train
0.9637256806932984,-0.45003556814148193,1.0,train
1.472490036338985,1.322767620423044,0.0,train
1.4114958561052633,1.1394643159429638,0.0,train
1.268244121716515,-1.9653156079366518,1.0,train
0.377525367941561,0.2299703074896597,0.0,train
0.5650363313975172,0.6759668735753046,0.0,train
-0.7528367928521198,-1.4083701792742764,0.0,train
-1.0412225161946083,0.06340907362238656,1.0,train
1.5565552441418342,-0.8882498558738637,1.0,train
0.10368930409975427,0.7801269267791017,0.0,train
1.5020699001833266,1.7213889483199258,0.0,train
0.8531674063700949,-0.39326318160450674,1.0,train
-2.331840288447898,-0.7941198362425426,1.0,train
-0.28587048932364517,-0.6123002643249487,0.0,train
0.3192450328095129,2.168994754430202,1.0,train
0.001193962178182855,0.7559787327510857,0.0,train
-0.19695608649903473,-0.8817769601982527,0.0,train
-0.0606591339870139,0.041565184007685885,1.0,train
-0.46853288951358646,-0.1839360587329414,0.0,train
-1.349416959150099,0.3469079880995505,1.0,train
-0.1587489495861431,-1.5715592296514271,0.0,train
2.3028224595800917,0.21534205337943763,0.0,train
-1.2237998905126726,-2.05845581562664,0.0,train
-0.293869536172567,0.5676389422135732,1.0,train
1.280115203533983,0.2280733595094377,0.0,train
-0.19311501899536695,-1.3156342125615088,0.0,train
-2.031788750748107,0.7764654180503053,1.0,train
-0.3990192838226914,-0.037647527809712054,0.0,train
1.0634426753415926,0.4269680584312433,0.0,train
0.9469974959465772,0.2596893461038061,0.0,train
0.6190461525451586,-0.34902958363642034,1.0,train
0.2593273124214329,0.7193592529349179,0.0,train
-0.4788415303483988,0.8876641051648191,1.0,train
-1.6506005968446404,0.8354497997684424,1.0,train
0.903503137390121,-1.010562886101789,1.0,train
-2.3494834030842116,0.8852878473925743,1.0,train
0.4725525583527277,0.8717707662151971,0.0,train
-0.49232974945855806,2.0392733690807643,1.0,train
-0.35268139078898775,0.7600218309166383,1.0,train
-0.22441978488487546,0.30193873188157316,1.0,train
0.1626081997521998,-2.3871828730157225,0.0,train
-0.6675995622278745,0.03599258742820989,0.0,train
0.4990939011450121,1.3480936350686639,0.0,train
-0.3042743037551377,0.7322185203395625,1.0,train
-0.4836311870872135,-0.17659146548607818,0.0,train
-0.6605461421070972,-1.95838146552504,0.0,train
0.6136556914478489,-0.25953799660421195,1.0,train
-0.3004812685938022,-0.11622201338974347,0.0,train
-0.3205019673795659,0.045879663932854156,1.0,train
-0.9672388040290211,-0.9336646298439825,0.0,train
-0.23293032030862704,-1.5897239315572236,0.0,train
0.5793851112298443,-0.1875309442192221,1.0,train
0.22287302106669454,1.2166636292774162,0.0,train
0.7830322016987646,0.8923622217580659,0.0,train
-0.7306198390549883,-0.3901396133948672,0.0,train
-1.0455857617691782,-0.15935748353912696,0.0,train
-1.9984766325503025,0.4941833156479027,1.0,train
-0.01717147757323508,-1.107106518690666,0.0,train
0.015757379966173355,-0.08146872022239153,1.0,train
0.07849557698996393,-1.2944707507608468,1.0,train
-0.8204489344221914,-1.127877804872469,0.0,train
0.10899123661218998,0.5077022025970646,0.0,train
1.9996121589498808,-0.2061459296843058,1.0,train
-0.032106203347562,0.45589212053320344,1.0,train
-0.5181469476748637,-1.2171219124820125,0.0,train
0.5854306897176776,-1.063959043799499,1.0,train
-2.9970528534609966,-0.2650643031307902,0.0,train
2.576129221610933,2.3725994609415966,0.0,train
0.9236674503163549,-1.5280329111073059,1.0,train
-0.4384931143396268,0.06772898966423949,1.0,train
1.5865430835375818,-1.189260482574398,1.0,train
0.05025001627861391,-1.6974819809085133,1.0,train
0.23610560620458015,-0.8202528374709982,1.0,train
-1.1138939184512016,-0.4370552353375356,0.0,train
1.2885853308595332,1.2349050151845953,0.0,train
0.2665667747110219,2.050081747574495,0.0,train
-0.137965220351632,-1.639348220845745,0.0,train
0.9753979199035694,0.025371926873128597,0.0,train
-0.30631548412129117,-1.707697024391565,0.0,train
0.848926871045922,-0.10444312355267514,1.0,train
-0.47276303512248763,0.6621538342507083,1.0,train
0.3457230226856643,0.7236154684185494,0.0,train
-0.20886495695682097,0.32729821512396967,1.0,train
0.44906672056029584,-0.9615732746634373,1.0,train
-1.0111376245933574,0.24830077283034785,1.0,train
-2.594357633967275,-0.24835157620892012,0.0,train
-0.7466370368761807,-1.106023136008034,0.0,train
-0.8909122661721497,0.3848106708792372,1.0,train
1.0876620342147665,0.7581394520531723,0.0,train
0.1405572494693323,2.6100952523340326,0.0,train
0.18949196268011162,0.6945230559484741,0.0,train
0.40644350702455423,-0.5938919290667053,1.0,train
-0.14543318827443344,-0.7055836404486379,0.0,train
-0.2447487971683123,0.42102664912533516,1.0,train
0.39131291589101846,0.7931067844011206,0.0,train
-1.6360647333358393,-0.8794063216838981,0.0,train
0.5526156668890924,0.13937625700930611,0.0,train
0.9038567702297913,-0.3656361596404832,1.0,train
0.5200128622313248,1.2670884959101434,0.0,train
-0.06317052059078392,0.33261968797170627,1.0,train
-0.466004677440687,-0.8147494145319152,0.0,train
0.15269732674144512,-0.10698582213793092,1.0,train
2.757085713700111,-1.7766320053056959,1.0,train
1.3062483700190954,0.7552026211838623,0.0,train
-1.1874165677097885,0.3718230744285113,1.0,train
-0.6495035806015989,0.2851703203375875,1.0,train
-1.4543145001107116,-0.6427067647608332,0.0,train
2.217277532240821,1.0743445705488721,0.0,train
-0.20421274691153893,-0.1695626732276614,0.0,train
2.447787088303313,0.09281094015900124,0.0,train
0.5218872052111491,-1.0433829649972874,1.0,train
-0.38435637567649716,0.21599597388904154,1.0,train
-0.3177201010984904,-0.381197124260739,1.0,train
0.4339304641904164,-0.8890373553592402,1.0,train
-0.96776348995011,-0.5861967176476364,0.0,train
0.7906319206338001,0.07328792459812077,0.0,train
1.9878778254001834,0.910135090617643,0.0,train
-0.03065357455223926,-0.5150632373565127,0.0,train
-1.2800858922673828,0.7305477616583614,1.0,train
0.578138869862179,-2.388710147685035,1.0,train
-1.0807810012804295,-0.38113802689676424,0.0,train
-0.6140943796939156,0.7625751334261185,1.0,train
0.6738209102959823,-0.11481661038202334,1.0,train
1.3115645307946668,-0.4024913080526684,1.0,train
0.7461925425089538,0.19195703678350226,0.0,train
-0.12636346230871084,0.10266862193425717,1.0,train
-1.529974549798829,-1.6153311227922635,0.0,train
0.14746384972108467,-0.5755701524080362,1.0,train
-1.3210185716299205,0.061713597737878205,1.0,train
0.8150231322189704,-0.417749206305942,1.0,train
0.2551506596519586,0.3195502346236948,0.0,train
0.042485997525069735,0.45083411042549243,0.0,train
0.40745207935626515,-0.6242315047011266,1.0,train
-0.4493268331650721,0.25011854578604586,1.0,train
-0.7963306891627432,1.7957407568103518,1.0,train
0.27969932612852433,-0.5724853095396517,1.0,train
0.6483129700226982,-1.9741229584054742,1.0,train
0.672982848332693,-0.44930297040820644,1.0,train
0.8674269213904088,0.2532605121109133,0.0,train
0.02643691146362042,-0.7766301150969742,1.0,test
-0.8426270286510814,-0.8568299453820581,0.0,test
1.4473938873147991,0.7761053820742126,0.0,test
1.3283001875273126,-1.4391699120192376,0.0,test
0.15728323983208958,0.9008624977291154,0.0,test
0.33487948142478324,1.248632154388314,0.0,test
0.2888947288981574,0.22773692201777307,0.0,test
-2.0225057725627864,2.5967581245749423,1.0,test
-1.5967561040977856,-0.1325466902780117,0.0,test
1.257879565374598,0.011240607778285835,0.0,test
0.33767772251087763,-0.018460672488668367,1.0,test
-0.640448671090185,-0.22654420572849004,0.0,test
1.1942876769997377,0.5610893405575674,0.0,test
1.3167331244069975,1.3529467691895438,0.0,test
1.0298220021323528,-0.3861457570353236,1.0,test
1.8003088792017585,-1.5175694683862049,1.0,test
-0.7959193545837187,0.012813329965920038,0.0,test
-1.2914904275729429,-0.5397615881792499,0.0,test
0.3330197900152417,0.01707441553253374,0.0,test
0.5730824246750988,0.5159795003305937,0.0,test
-1.9184912081386336,0.06957949837071795,1.0,test
-1.2362507155078686,1.2142860534968762,1.0,test
-0.43108164705906166,1.0181488961063005,1.0,test
0.3202496307520381,0.0988123894345698,0.0,test
-0.24232956341779002,-0.008381051981841268,0.0,test
0.5242184240165314,-1.0359668927438255,1.0,test
0.3673390234807958,-0.5620630498502592,1.0,test
0.6655872283980464,1.8583630150812505,0.0,test
1.1485358210270957,1.8498258170355777,0.0,test
0.7257160221840104,1.3641299603984767,0.0,test
0.8004823718526509,0.38203710520914685,0.0,test
0.3403971029068471,1.031947490662312,0.0,test
-0.07762110190531618,-0.4694255875058931,0.0,test
0.12986663275738977,0.2422548588888074,1.0,test
0.6864271456876765,1.650540000768216,1.0,test
0.13315623806414162,1.316116172809729,0.0,test
-0.16948005373920635,1.3364926532247623,1.0,test
0.6751487629916847,1.9106036178294565,0.0,test
0.6171404325067894,0.23899299418841427,0.0,test
0.055388770432506146,0.4030781672614979,0.0,test
-1.3173003728703743,-1.1548637823252417,0.0,test
-0.9261804508391612,1.0623000691625166,1.0,test
-0.06615499335610191,-0.007155962248081759,0.0,test
2.175511693958631,-0.766800494957123,1.0,test
-0.8653113069591423,0.16426466912615398,1.0,test
0.909635799407159,0.0720152155937789,0.0,test
-0.9430238289320888,-0.009270037081337754,0.0,test
1.2462598953888566,0.2611848288718024,0.0,test
1.4014791759187235,-1.3917075534508192,1.0,test
0.0641487738436788,0.1449922019324199,0.0,test
0.10450921528801778,1.3097328729982207,0.0,test
0.24203449467730695,-0.2260814573083918,1.0,test
0.853560136768036,-0.2947867689698415,1.0,test
-1.217293654103744,1.1945694434593876,1.0,test
-1.4297072826671482,1.1979360114442401,1.0,test
0.24667999663852114,-1.5723763042011862,1.0,test
1.422126527678093,0.5257441779805954,0.0,test
-1.1876020987635252,-0.2168303354213834,0.0,test
0.0015362067105452503,0.10969497802875396,0.0,test
-0.05132315043507252,-2.138855582051697,0.0,test
-0.08911279695073807,0.3382050824407175,1.0,test
0.1415547018091147,-0.3774672965642844,1.0,test
0.0855421106098873,0.27923783619893655,0.0,test
0.9193184613140131,1.1182402750746503,0.0,test
-0.055507919536346664,1.4694692118373716,1.0,test
0.6085237296663084,1.0000513346295339,0.0,test
